Source: Custom Source -> Timestamps,47,40000,1,1,1,1,5.32E+15,0,233668.1212,0,24504.28661,
Sliding Window -> DummyLatencySink,47,40000,1,1,1,1,5.32E+15,25536.62554,0,24552.53771,0,
Source: Custom Source -> Timestamps,48,40000,1,1,1,1,5.32E+15,0,181555.2755,0,22796.44084,
Sliding Window -> DummyLatencySink,48,40000,1,1,1,1,5.32E+15,24084.62128,0,22790.6611,0,
Sliding Window -> DummyLatencySink,49,40000,1,1,1,1,5.32E+15,25096.21008,0,24142.99157,0,
Source: Custom Source -> Timestamps,49,40000,1,1,1,1,5.32E+15,0,246686.0113,0,24158.33743,
Source: Custom Source -> Timestamps,50,40000,1,1,1,1,5.32E+15,0,262018.4364,0,24334.09149,
Sliding Window -> DummyLatencySink,50,40000,1,1,1,1,5.32E+15,25814.52537,0,24337.78267,0,
Source: Custom Source -> Timestamps,51,40000,1,1,1,1,5.32E+15,0,179332.0192,0,23808.21033,
Sliding Window -> DummyLatencySink,51,40000,1,1,1,1,5.32E+15,25508.38759,0,23815.23585,0,
Source: Custom Source -> Timestamps,52,40000,1,1,1,1,5.32E+15,0,242936.5859,0,24136.23111,
Sliding Window -> DummyLatencySink,52,40000,1,1,1,1,5.32E+15,25523.52364,0,24146.07282,0,
Source: Custom Source -> Timestamps,53,40000,1,1,1,1,5.32E+15,0,208037.0762,0,24867.2042,
Sliding Window -> DummyLatencySink,53,40000,1,1,1,1,5.32E+15,25795.50913,0,24909.60068,0,
Source: Custom Source -> Timestamps,54,40000,1,1,1,1,5.32E+15,0,189037.6626,0,24726.55284,
Sliding Window -> DummyLatencySink,54,40000,1,1,1,1,5.32E+15,25555.01705,0,24739.10133,0,
Source: Custom Source -> Timestamps,55,40000,1,1,1,1,5.32E+15,0,233943.0944,0,25499.88758,
Sliding Window -> DummyLatencySink,55,40000,1,1,1,1,5.32E+15,26499.62172,0,25523.00114,0,
Source: Custom Source -> Timestamps,56,40000,1,1,1,1,5.32E+15,0,193119.379,0,25503.49479,
Sliding Window -> DummyLatencySink,56,40000,1,1,1,1,5.32E+15,26240.48867,0,25132.37736,0,
Source: Custom Source -> Timestamps,57,40000,1,1,1,1,5.32E+15,0,247823.172,0,24882.14891,
Sliding Window -> DummyLatencySink,57,40000,1,1,1,1,5.32E+15,26559.99814,0,25447.60488,0,
Source: Custom Source -> Timestamps,58,40000,1,1,1,1,5.32E+15,0,177877.276,0,24220.53547,
Sliding Window -> DummyLatencySink,58,40000,1,1,1,1,5.32E+15,24567.07237,0,24043.95277,0,
Source: Custom Source -> Timestamps,59,40000,1,1,1,1,5.32E+15,0,127810.6635,0,23627.42778,
Sliding Window -> DummyLatencySink,59,40000,1,1,1,1,5.32E+15,24835.14626,0,23635.16799,0,
Source: Custom Source -> Timestamps,60,40000,1,1,1,1,5.32E+15,0,192965.5601,0,24846.55683,
Sliding Window -> DummyLatencySink,60,40000,1,1,1,1,5.32E+15,25979.77764,0,24952.59761,0,
Source: Custom Source -> Timestamps,61,40000,1,1,1,1,5.32E+15,0,211625.0029,0,23552.1754,
Sliding Window -> DummyLatencySink,61,40000,1,1,1,1,5.32E+15,24850.95295,0,23581.52507,0,
Source: Custom Source -> Timestamps,62,40000,1,1,1,1,5.32E+15,0,186594.1981,0,24315.78145,
Sliding Window -> DummyLatencySink,62,40000,1,1,1,1,5.32E+15,25428.3641,0,24295.88691,0,
Source: Custom Source -> Timestamps,63,40000,1,1,1,1,5.32E+15,0,262474.3455,0,25015.65116,
Sliding Window -> DummyLatencySink,63,40000,1,1,1,1,5.32E+15,26238.15931,0,25075.1687,0,
Source: Custom Source -> Timestamps,64,40000,1,1,1,1,5.32E+15,0,289909.0868,0,24565.42014,
Sliding Window -> DummyLatencySink,64,40000,1,1,1,1,5.32E+15,25679.42711,0,24684.82578,0,
Source: Custom Source -> Timestamps,65,40000,1,1,1,1,5.32E+15,0,231444.3959,0,23663.35208,
Sliding Window -> DummyLatencySink,65,40000,1,1,1,1,5.32E+15,24397.48443,0,23557.91646,0,
Source: Custom Source -> Timestamps,66,40000,1,1,1,1,5.32E+15,0,248326.4198,0,24003.05262,
Sliding Window -> DummyLatencySink,66,40000,1,1,1,1,5.32E+15,25360.61067,0,24076.94688,0,
Source: Custom Source -> Timestamps,67,40000,1,1,1,1,5.32E+15,0,210607.0246,0,22976.83671,
Sliding Window -> DummyLatencySink,67,40000,1,1,1,1,5.32E+15,24507.0719,0,22954.50727,0,
Source: Custom Source -> Timestamps,68,40000,1,1,1,1,5.32E+15,0,150521.2408,0,24469.4962,
Sliding Window -> DummyLatencySink,68,40000,1,1,1,1,5.32E+15,25317.06899,0,24533.15531,0,
Source: Custom Source -> Timestamps,69,40000,1,1,1,1,5.32E+15,0,230857.9073,0,25385.02003,
Sliding Window -> DummyLatencySink,69,40000,1,1,1,1,5.32E+15,26558.556,0,25313.77683,0,
Source: Custom Source -> Timestamps,70,40000,1,1,1,1,5.32E+15,0,172761.2845,0,24148.16584,
Sliding Window -> DummyLatencySink,70,40000,1,1,1,1,5.32E+15,25284.05631,0,24166.02545,0,
Source: Custom Source -> Timestamps,71,40000,1,1,1,1,5.32E+15,0,212023.7943,0,23758.39252,
Sliding Window -> DummyLatencySink,71,40000,1,1,1,1,5.32E+15,25083.09423,0,23805.11015,0,
Source: Custom Source -> Timestamps,72,40000,1,1,1,1,5.32E+15,0,209605.3296,0,24617.16748,
Sliding Window -> DummyLatencySink,72,40000,1,1,1,1,5.32E+15,25652.74916,0,24597.26146,0,
Source: Custom Source -> Timestamps,73,40000,1,1,1,1,5.32E+15,0,175016.8913,0,23667.47526,
Sliding Window -> DummyLatencySink,73,40000,1,1,1,1,5.32E+15,24833.41834,0,23745.2748,0,
Source: Custom Source -> Timestamps,74,40000,1,1,1,1,5.32E+15,0,187971.9968,0,24487.79364,
Sliding Window -> DummyLatencySink,74,40000,1,1,1,1,5.32E+15,25101.12339,0,24417.07854,0,
Source: Custom Source -> Timestamps,75,40000,1,1,1,1,5.32E+15,0,194758.402,0,25152.71678,
Sliding Window -> DummyLatencySink,75,40000,1,1,1,1,5.32E+15,25957.57977,0,25218.8158,0,
Source: Custom Source -> Timestamps,76,40000,1,1,1,1,5.32E+15,0,283802.27,0,24522.59964,
Sliding Window -> DummyLatencySink,76,40000,1,1,1,1,5.32E+15,25456.63409,0,24488.83238,0,
Source: Custom Source -> Timestamps,77,40000,1,1,1,1,5.32E+15,0,171619.8369,0,25120.60435,
Sliding Window -> DummyLatencySink,77,40000,1,1,1,1,5.32E+15,25739.12105,0,25123.06602,0,
Source: Custom Source -> Timestamps,78,40000,1,1,1,1,5.32E+15,0,183117.0214,0,25243.99657,
Sliding Window -> DummyLatencySink,78,40000,1,1,1,1,5.32E+15,25868.35475,0,25254.59028,0,
Source: Custom Source -> Timestamps,79,40000,1,1,1,1,5.32E+15,0,242134.6314,0,22209.41939,
Sliding Window -> DummyLatencySink,79,40000,1,1,1,1,5.32E+15,23993.97482,0,22221.34731,0,
Source: Custom Source -> Timestamps,80,40000,1,1,1,1,5.32E+15,0,205661.0034,0,24187.09726,
Sliding Window -> DummyLatencySink,80,40000,1,1,1,1,5.32E+15,25472.29452,0,24221.39833,0,
Source: Custom Source -> Timestamps,0,80000,1,1,1,1,5.32E+15,0,165224.6708,0,29274.61152,
Sliding Window -> DummyLatencySink,0,80000,1,1,1,1,5.32E+15,30002.58778,0,29000.05012,0,
Source: Custom Source -> Timestamps,1,80000,1,1,1,1,5.32E+15,0,288918.1558,0,25107.21211,
Sliding Window -> DummyLatencySink,1,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,1,80000,1,1,1,1,5.32E+15,26444.73285,0,25127.81746,0,
Source: Custom Source -> Timestamps,2,80000,1,1,1,1,5.32E+15,0,221618.8404,0,25025.63648,
Sliding Window -> DummyLatencySink,2,80000,1,1,1,1,5.32E+15,25660.34865,0,25340.62598,0,
Source: Custom Source -> Timestamps,3,80000,1,1,,,,,,,,
Source: Custom Source -> Timestamps,3,80000,1,1,1,1,5.32E+15,0,287757.9493,0,24248.32961,
Sliding Window -> DummyLatencySink,3,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,3,80000,1,1,1,1,5.32E+15,24398.30455,0,23811.75162,0,
Source: Custom Source -> Timestamps,4,80000,1,1,1,1,5.32E+15,0,184040.2862,0,23608.94652,
Sliding Window -> DummyLatencySink,4,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,4,80000,1,1,1,1,5.32E+15,25316.09001,0,24331.39192,0,
Source: Custom Source -> Timestamps,5,80000,1,1,1,1,5.32E+15,0,236979.8107,0,24322.94608,
Sliding Window -> DummyLatencySink,5,80000,1,1,1,1,5.32E+15,25064.83873,0,24250.05222,0,
Source: Custom Source -> Timestamps,6,80000,1,1,1,1,5.32E+15,0,308864.7565,0,24488.2553,
Sliding Window -> DummyLatencySink,6,80000,1,1,1,1,5.32E+15,25440.80208,0,24116.21383,0,
Source: Custom Source -> Timestamps,7,80000,1,1,1,1,5.32E+15,0,132778.9216,0,24278.18659,
Sliding Window -> DummyLatencySink,7,80000,1,1,1,1,5.32E+15,25617.82247,0,24789.62493,0,
Source: Custom Source -> Timestamps,8,80000,1,1,1,1,5.32E+15,0,254874.6796,0,24352.77457,
Sliding Window -> DummyLatencySink,8,80000,1,1,1,1,5.32E+15,24796.2725,0,24600.2069,0,
Source: Custom Source -> Timestamps,9,80000,1,1,1,1,5.32E+15,0,255244.4102,0,25344.11838,
Sliding Window -> DummyLatencySink,9,80000,1,1,1,1,5.32E+15,26811.4498,0,25363.71277,0,
Source: Custom Source -> Timestamps,10,80000,1,1,1,1,5.32E+15,0,210027.8705,0,23719.73686,
Source: Custom Source -> Timestamps,10,80000,1,1,1,1,5.32E+15,0,210027.8705,0,23719.73686,
Sliding Window -> DummyLatencySink,10,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,10,80000,1,1,1,1,5.32E+15,25019.73755,0,24001.93617,0,
Source: Custom Source -> Timestamps,11,80000,1,1,1,1,5.32E+15,0,282589.9853,0,23289.42889,
Sliding Window -> DummyLatencySink,11,80000,1,1,1,1,5.32E+15,24359.17396,0,23219.71762,0,
Source: Custom Source -> Timestamps,12,80000,1,1,1,1,5.32E+15,0,226525.6431,0,25465.64543,
Sliding Window -> DummyLatencySink,12,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,12,80000,1,1,1,1,5.32E+15,25278.26272,0,24954.84806,0,
Source: Custom Source -> Timestamps,13,80000,1,1,1,1,5.32E+15,0,189044.2507,0,24291.03852,
Sliding Window -> DummyLatencySink,13,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,13,80000,1,1,1,1,5.32E+15,26398.10547,0,24901.075,0,
Source: Custom Source -> Timestamps,14,80000,1,1,,,,,,,,
Source: Custom Source -> Timestamps,14,80000,1,1,1,1,5.32E+15,0,252154.1461,0,24618.29985,
Sliding Window -> DummyLatencySink,14,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,14,80000,1,1,1,1,5.32E+15,25666.87199,0,24762.62149,0,
Source: Custom Source -> Timestamps,15,80000,1,1,1,1,5.32E+15,0,180727.6241,0,24945.21594,
Sliding Window -> DummyLatencySink,15,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,15,80000,1,1,1,1,5.32E+15,25723.69313,0,24744.71629,0,
Source: Custom Source -> Timestamps,16,80000,1,1,1,1,5.32E+15,0,250479.4606,0,24651.31623,
Sliding Window -> DummyLatencySink,16,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,16,80000,1,1,1,1,5.32E+15,25627.65759,0,24267.90951,0,
Source: Custom Source -> Timestamps,17,80000,1,1,1,1,5.32E+15,0,189937.0312,0,24491.73084,
Sliding Window -> DummyLatencySink,17,80000,1,1,1,1,5.32E+15,25695.70967,0,24868.26617,0,
Source: Custom Source -> Timestamps,18,80000,1,1,1,1,5.32E+15,0,241147.4879,0,23366.1156,
Sliding Window -> DummyLatencySink,18,80000,1,1,1,1,5.32E+15,24687.80737,0,23446.7379,0,
Source: Custom Source -> Timestamps,19,80000,1,1,1,1,5.32E+15,0,209936.8688,0,24052.65601,
