Sink,15000,8000,1,1,1,1,1,64207597128442,681756.4878401821,0.0,2583.514112896766,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64213575565463,0,8057.435048594119,0,8000.868043283536
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64213612593399,0,15623.173029372943,0,14954.35501740543
Incremental join,15000,8000,1,1,1,1,1,64213646660268,93032.93756385693,11940.572054467531,18996.98672027771,2438.221286902195
Filter,15000,8000,1,1,1,1,1,64214553983983,88763.65220391972,44008.06925419592,8012.652585932467,3972.587440424817
Sink,15000,8000,1,1,1,1,1,64217629577264,686496.9777309345,0.0,2514.3216164227315,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64223575958786,0,8017.631521985473,0,7998.949816420755
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64223640583762,0,15400.532670858176,0,14995.49359251281
Incremental join,15000,8000,1,1,1,1,1,64223648878537,97135.21790521868,12137.104205180647,18978.329577947436,2371.3537550568954
Filter,15000,8000,1,1,1,1,1,64224558761053,99562.3026255206,49738.38027289453,8030.597612665254,4011.8489362354157
Sink,15000,8000,1,1,1,1,1,64227741462286,656924.9568842717,0.0,2406.682033846478,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64233578597579,0,7992.940539527727,0,7963.042678011324
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64233644850623,0,15490.501390754729,0,15000.257357337014
Incremental join,15000,8000,1,1,1,1,1,64233651512100,97387.28379356547,12391.054802868612,19000.05514248937,2417.4688455954933
Filter,15000,8000,1,1,1,1,1,64234562462690,92332.9956735884,46248.711124183676,8027.701625398682,4020.9986771869067
Sink,15000,8000,1,1,1,1,1,64238596900211,684711.3217939399,0.0,2506.1574257913317,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64243579849629,0,8103.4140443186425,0,8053.010659094447
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64243646126198,0,15406.397047301432,0,15013.198125570956
Incremental join,15000,8000,1,1,1,1,1,64243653946771,97404.18360522133,11415.581553316077,19009.460093009842,2227.8718833656835
Filter,15000,8000,1,1,1,1,1,64244567544008,100594.62719926825,50112.914077955225,8045.871567546171,4008.186935749559
Sink,15000,8000,1,1,1,1,1,64248665977605,674681.7150782043,0.0,2247.6499301991153,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64253583935762,0,8093.424597939053,0,8060.304444088301
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64253646883619,0,15433.189292667066,0,15006.92790589437
Incremental join,15000,8000,1,1,1,1,1,64253657075213,94931.32264879876,10919.475686869117,19037.394426600025,2189.77635391902
Filter,15000,8000,1,1,1,1,1,64254575807426,87944.71255284337,43969.61851033178,8030.284133266506,4014.8920795794074
Sink,15000,8000,1,1,1,1,1,64258796429071,678009.6604095442,0.0,2271.430392180705,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64263585019962,0,7953.275437515597,0,7908.1289219498085
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64263647459582,0,15622.389977904691,0,14978.910517930823
Incremental join,15000,8000,1,1,1,1,1,64263659108834,95394.0405538114,12031.17821409668,18980.215832382884,2393.8011001075492
Filter,15000,8000,1,1,1,1,1,64264580630662,82970.90605226778,41497.28969134832,8060.5043085803345,4031.4020693085727
Sink,15000,8000,1,1,1,1,1,64269591982954,666266.2899794475,0.0,2579.5549898324307,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64273587827966,0,8150.865301352597,0,8127.418896764499
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64273649059939,0,15395.14867528948,0,14984.322871084813
Incremental join,15000,8000,1,1,1,1,1,64273661331317,98607.6631806218,12823.969166156223,18934.907771179485,2462.492929954517
Filter,15000,8000,1,1,1,1,1,64274585980051,88234.04881468155,44103.839074649484,8030.162877360034,4013.881444227471
Sink,15000,8000,1,1,1,1,1,64279674781362,668975.6257310243,0.0,2484.662945276358,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64283589781928,0,7910.385746102441,0,7870.193909839887
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64283661352111,0,15381.08125150603,0,15020.502080357637
